date,state,Sum of accumulate_cases,total recovered,Sum of accumulate_deaths,Sum of deaths_new,Sum of cases_new,recovered_per_day
04-02-21,Sarawak,5094,3405,45,3,270,178
05-02-21,Sarawak,5272,3588,48,3,178,183
06-02-21,Sarawak,5457,3760,48,0,185,172
07-02-21,Sarawak,5676,3894,50,2,219,134
08-02-21,Sarawak,5760,4028,53,3,84,134
09-02-21,Sarawak,5871,4156,55,2,111,128
10-02-21,Sarawak,6006,4291,55,0,135,135
11-02-21,Sarawak,6190,4467,56,1,184,176
12-02-21,Sarawak,6273,4636,58,2,83,169
13-02-21,Sarawak,6425,4752,58,0,152,116
14-02-21,Sarawak,6586,4902,61,3,161,150
15-02-21,Sarawak,6832,5152,61,0,246,250
16-02-21,Sarawak,7025,5289,62,1,193,137
17-02-21,Sarawak,7225,5398,64,2,200,109
18-02-21,Sarawak,7425,5552,67,3,200,154
19-02-21,Sarawak,7624,5674,69,2,199,122
20-02-21,Sarawak,7758,5778,73,4,134,104
21-02-21,Sarawak,7943,5978,73,0,185,200
22-02-21,Sarawak,8164,6088,74,1,221,110
23-02-21,Sarawak,8297,6304,76,2,133,216
24-02-21,Sarawak,8650,6448,76,0,353,144
25-02-21,Sarawak,8869,6690,78,2,219,242
26-02-21,Sarawak,9119,6831,80,2,250,141
27-02-21,Sarawak,9374,7077,81,1,255,246
28-02-21,Sarawak,9545,7287,83,2,171,210
01-03-21,Sarawak,9765,7496,83,0,220,209
02-03-21,Sarawak,9924,7731,83,0,159,235
03-03-21,Sarawak,10063,7922,84,1,139,191
04-03-21,Sarawak,10424,8150,84,0,361,228
05-03-21,Sarawak,10674,8333,84,0,250,183
06-03-21,Sarawak,10895,8611,87,3,221,278
07-03-21,Sarawak,11096,8816,87,0,201,205
08-03-21,Sarawak,11348,9006,88,1,252,190
09-03-21,Sarawak,11511,9222,89,1,163,216
10-03-21,Sarawak,11710,9366,89,0,199,144
11-03-21,Sarawak,11878,9642,89,0,168,276
12-03-21,Sarawak,12051,9848,89,0,173,206
13-03-21,Sarawak,12273,10086,89,0,222,238
14-03-21,Sarawak,12451,10251,90,1,178,165
15-03-21,Sarawak,12702,10466,91,1,251,215
16-03-21,Sarawak,12885,10677,94,3,183,211
17-03-21,Sarawak,13110,10910,94,0,225,233
18-03-21,Sarawak,13413,11123,95,1,303,213
19-03-21,Sarawak,13820,11311,96,1,407,188
20-03-21,Sarawak,13974,11513,96,0,154,202
21-03-21,Sarawak,14250,11691,97,1,276,178
22-03-21,Sarawak,14374,11915,97,0,124,224
23-03-21,Sarawak,14514,12110,99,2,140,195
24-03-21,Sarawak,14655,12228,99,0,141,118
25-03-21,Sarawak,14963,12418,101,2,308,190
26-03-21,Sarawak,15176,12674,101,0,213,256
27-03-21,Sarawak,15443,12959,101,0,267,285
28-03-21,Sarawak,15869,13163,103,2,426,204
29-03-21,Sarawak,16061,13380,105,2,192,217
30-03-21,Sarawak,16214,13598,107,2,153,218
31-03-21,Sarawak,16390,13739,108,1,176,141
01-04-21,Sarawak,16628,13934,110,2,238,195
02-04-21,Sarawak,16845,14133,112,2,217,199
03-04-21,Sarawak,17135,14358,113,1,290,225
04-04-21,Sarawak,17554,14587,114,1,419,229
05-04-21,Sarawak,17779,14829,114,0,225,242
06-04-21,Sarawak,18164,15065,114,0,385,236
07-04-21,Sarawak,18496,15215,116,2,332,150
08-04-21,Sarawak,18707,15407,117,1,211,192
09-04-21,Sarawak,19262,15673,120,3,555,266
10-04-21,Sarawak,19558,16066,124,4,296,393
11-04-21,Sarawak,20001,16403,124,0,443,337
12-04-21,Sarawak,20352,16606,124,0,351,203
